Pleb_Rank,Channels_Rank,Capacity_Rank,alias/pubkey
7801,8422,7442,02cb5d2e21db32a7df27
7802,7056,4517,031e31999be50e925492
7803,6896,3921,lnd1.geyser.fund
7804,9171,8368,BB2K18
7805,5906,8296,nodl-af5994da48b8b59d9d6475ac
7806,9173,8371,Benoit
7807,6994,4298,start9-0xdb7efbdbf4408b42
7808,7247,5344,03348a16e2d677d483d5
7809,6969,4161,0231eac2d14b4ff7de69
7810,5185,5240,Eternal Mole
7811,7626,6217,022b231f
7812,7404,5501,TestMonkey
7813,7175,4954,ORANGEFELONY
7814,7819,6531,02742d79
7815,8375,7308,039dac7a8b25b924c000
7816,5724,7213,BeffJindel LND
7817,7734,6446,0244df9efa927199181a
7818,7575,6076,Kutara Pay
7819,7524,5901,hobohodl
7820,9178,8396,03992ae40d69ba31ea9a
7821,9180,8398,021a547f8e5effbaeb8c
7822,9186,8404,03a9f2a0e33c0f08c9d0
7823,9196,8414,AnriBTC
7824,9219,8437,03096c48e848c681def5
7825,9254,8472,MollyNode
7826,9258,8476,03ec9ee6920809c8ca0b
7827,9263,8481,Digital
7828,8113,6825,02025fda526d50206123
7829,6941,3966,[Paywall.Link] [LNPAY.co]
7830,8386,7327,b3ba912244-sphinx
7831,7352,5449,19lightning
7832,8387,7329,66baabe9de-sphinx
7833,8443,7502,03a173941df1752c70b1
7834,8448,7507,parzival
7835,8454,7513,lutzenode
7836,7388,5485,kevinyc
7837,8297,7141,02825a6bd596025eb351
7838,5679,7108,PcrtNode
7839,7680,6330,03e1bc634410642ff89f
7840,7293,5390,03c11d60b92ab00687b6
7841,7371,5468,GoldMan Sats
7842,5877,7604,todosunidos
7843,9095,8218,02de9aab361a42aa14c0
7844,7648,6261,WanderingSky
7845,6959,4096,satscanal
7846,9104,8231,purplemamba
7847,5980,8623,03cb921f607c425c18db
7848,8233,6960,03496e877dfd6d8341ba
7849,7266,5363,Crypto8888LN
7850,8405,7425,02082e26ef4e3a1203d2
7851,8427,7447,03d863316a37039b953e
7852,8429,7449,02c704e0422bf6f722aa
7853,6902,3927,030b5680af650490c4f7
7854,6903,3928,BrightBolt Core
7855,5814,7421,03785f4b
7856,9280,8498,bolzen
7857,9116,8253,03bd6b9584a288d3426d
7858,9283,8502,Coltrain
7859,9284,8503,LN_CNS
7860,7826,6538,LN-Voodoo
7861,9285,8504,Roman-Lambo
7862,8444,7503,yokr71
7863,9286,8505,otomayt
7864,9287,8506,CryptoLightning [LND]
7865,9288,8507,STAMPERY.com
7866,9289,8509,USEME
7867,8338,7223,02ec1a7828f9f9e38e90
7868,8475,7571,0219bb4f2934a2cd171c
7869,8477,7573,Blitzi
7870,7791,6503,rasone
7871,7789,6501,031b1877b1fc848ba441
7872,7792,6504,SmartSats
7873,7858,6570,jdubs14
7874,7879,6591,marduk.exchange
7875,7927,6639,EM21
7876,8039,6751,02f480d6f059e8b980d7
7877,8078,6790,ArchGalileu
7878,8184,6896,037a13a4
7879,8191,6903,03ccc9dcf9218bc2dfe4
7880,8198,6910,start9-0x36c0a2635786574f
7881,9290,8511,node02.cryptocc.io
7882,5801,7408,lnstrikede
7883,9291,8513,LightningArgentina
7884,7380,5477,TaxMachine
7885,9125,8282,03fdf56a369e555f2c77
7886,7773,6485,BTC-FullNode
7887,7884,6596,MKM-Lightning
7888,7920,6632,Node.de
7889,8015,6727,oxxi cardinal
7890,8138,6850,raspiblitz
7891,8140,6852,VIOLENTWAFFLE
7892,8176,6888,03ef662f0906a5e844a9
7893,8200,6912,SchmuckerSchlucker
7894,8202,6914,Wulff95
7895,8457,7531,VIOLENTTRAWL
7896,9295,8524,�joseseveneleven�
7897,9298,8527,Zerofeeforfun
7898,7668,6314,start9-0xb465259e5c708e48
7899,9299,8528,JCENA_LIGHTNING
7900,8484,7584,CISKNET
7901,9301,8533,02be8a7c6e669047bafe
7902,7691,6343,stoic
7903,7692,6344,HeroMoviePodcast
7904,9302,8535,kraksrvr
7905,8463,7543,0335ecd64248144d6e47
7906,7882,6594,TOFNODE
7907,9130,8302,LettuceHands🙌🥬
7908,9133,8305,MyFirstNode
7909,9134,8306,zombie
7910,9135,8307,03a36c6d
7911,9136,8308,distroier
7912,9137,8309,start9-obzk5kk84
7913,9138,8310,mynodebtc.com [myNode]
7914,9139,8311,POST TENEBRAS LUX
7915,9141,8313,03f2bff57e9dfb09d5e7
7916,9304,8538,eccentricbabysfirstlndnode
7917,9305,8539,020e0970bb4413d00418
7918,7053,4464,ORIONLN
7919,9306,8541,zygo
7920,5828,7479,LizardMan
7921,9307,8542,start9-0xead3f8d1709505d
7922,7672,6321,kukystech
7923,7030,4334,02e071f2
7924,9308,8543,Andrea69
7925,7040,4362,03f878ec
7926,8438,7480,7d370e3f1f-sphinx
7927,6982,4286,Eggloid
7928,7051,4462,Brill
7929,8370,7303,21freedom
7930,8373,7306,Frietpan
7931,8316,7160,Blesk
7932,6033,8796,sphinx-cln-swarm13
7933,7099,4714,FREIHEIT161
7934,5968,8600,Centaurus
7935,8449,7508,33-gang-node
7936,4453,8923,9ff74973e9-sphinx
7937,9150,8332,Raigeiki55
7938,9151,8333,danjan
7939,9152,8334,PEEVEDMONKEY
7940,8464,7544,020f8c5fd25d949a20eb
7941,9153,8339,LightningBank
7942,4386,7575,the Art Banc
7943,7620,6211,LPU
7944,5293,5582,PayEx
7945,8465,7557,0259ef222269752446e2
7946,7128,4748,sat_is_faction
7947,9144,8316,bernie
7948,9157,8346,032f698fa38fdac90269
7949,7126,4741,💸encrypt cash
7950,8459,7536,IBN7
7951,7606,6143,022dae9fb17c3e5f1682
7952,8107,6819,03eac553da1e17470b23
7953,8014,6726,Doktor
7954,9310,8549,MySharona
7955,8474,7570,Godas14
7956,7015,4319,soachaP2P
7957,9311,8550,modularsynth.fun
7958,7284,5381,SOMEDEEF
7959,9312,8551,$uperfastefficent
7960,8000,6712,IxefLNDnode
7961,5832,7489,1169a15477-sphinx
7962,7262,5359,lnking
7963,9313,8560,Elysium
7964,8486,7586,038e8396a8ad339224c7
7965,8017,6729,WKlightningnode
7966,8044,6756,02f4e8aa40bd76251e24
7967,8070,6782,Monks Cress 🌱
7968,9315,8564,LightningWifi
7969,8503,7626,03ff1d91
7970,8526,7649,Bugers LN node
7971,8540,7663,ParosNode
7972,8564,7687,cryptotree.io
7973,8578,7701,SPANNING
7974,8623,7746,023f002cae793aefae93
7975,8630,7753,REDYARD
7976,8631,7754,033c7109
7977,8692,7815,Satsonthedollar
7978,8700,7823,03881b9cf869e969d7d5
7979,8731,7854,031dcd7914bc0bbb2987
7980,8740,7863,03d93415c4696f607b3a
7981,8843,7966,025b494c87f9074685d3
7982,8860,7983,028bce11de0316438d69
7983,8891,8014,02992894aa0c57e10056
7984,8909,8032,027b097206d890b973bf
7985,8935,8058,HawkMoth.Caterpillar
7986,8941,8064,027b63a7925739f6e03d
7987,8952,8075,Ta nina
7988,8957,8080,mamedaifuku
7989,8960,8083,burning_chrome
7990,8971,8094,qaobtc
7991,8977,8100,Zhvg_BTC
7992,8980,8103,03349b8e
7993,8983,8106,ZenDCA.com
7994,9033,8156,02ef58a25da35f02e6ed
7995,9316,8565,Xolotl
7996,9172,8369,FarScape
7997,7913,6625,02475c936a25824f1067
7998,8185,6897,lnLATAM001
7999,9317,8566,PayByte.IO
8000,9174,8372,something_witty
8001,9318,8568,023777eaf23b76c77120
8002,9176,8374,03b718a0
8003,6920,3945,RunToTheHills
8004,9177,8376,Benodes
8005,9320,8574,wuestenigel
8006,8219,6935,03477dcce210a37a46a7
8007,8308,7152,03835bb9
8008,8318,7162,Omega3
8009,6872,3897,Yggdrasil
8010,7372,5469,TimeChain8802
8011,9322,8578,terrapinstation
8012,8404,7424,Kerbouchard.LN
8013,6100,9325,1c55a9caed-sphinx
8014,8354,7246,03fcd53f814d11faa07d
8015,9324,8585,021e1a6d94209d154c92
8016,9168,8365,SecundusRaspiblitzus
8017,7714,6426,0243eb245b9b0d6d1974
8018,7745,6457,KODAN
8019,7756,6468,CeesMeij
8020,7906,6618,039347f1
8021,7908,6620,sevenflowerln1
8022,7639,6244,solnd
8023,9327,8593,bhavman2[LND]
8024,9328,8595,02536934a44cf15c51a0
8025,6022,8785,nodl-604704ee7d947325b94281cd
8026,9329,8597,MosEisleySpaceport
8027,9331,8601,Bitclair
8028,6917,3942,03dd9adec8dc0171153c
8029,9332,8603,03b82978fe1a210f7cba
8030,9333,8606,One LN Node
8031,9334,8607,RTKLND
8032,5813,7420,038878e8
8033,9340,8633,02f81971f058eac4cecc
8034,9343,8636,merrimackvalleycrypto
8035,9349,8642,038dbdc3f68e4a711cc5
8036,7997,6709,MyRaspi
8037,7393,5490,🏰 LaCitadelle
8038,5272,5509,NoWasteBTCsigns
8039,8331,7202,mynodebtc.com [myNode]
8040,9356,8649,JPTHOR
8041,9357,8650,node01.cryptocc.io
8042,9179,8397,YzerNode
8043,9181,8399,038006f90c58842c950f
8044,9182,8400,ChetWalterz-CLN
8045,9184,8402,02e62943
8046,9187,8405,036aeeb1959b270d3ec1
8047,9188,8406,02e5e5a8
8048,9189,8407,03e35085
8049,9190,8408,026b6196cfd73603b451
8050,9191,8409,023d16b75464e939ac90
8051,9192,8410,0232468fd633a4c5de25
8052,9195,8413,03dafb25
8053,9197,8415,02ab72f8eb147cc62fbb
8054,9198,8416,WANTCLUE
8055,9200,8418,0216dcf7ddf2aa827fa6
8056,9201,8419,SOLE
8057,9203,8421,ACMENOD1
8058,9206,8424,elbow-grease
8059,9207,8425,03b40766ecc69cfbfb03
8060,9208,8426,Sestertii
8061,9210,8428,NEWNODEWHODIS
8062,9211,8429,0221f3ce3f7d2ac19e9c
8063,9212,8430,Breizh_Montagne
8064,9213,8431,CesarNode
8065,9214,8432,liberty_farmer
8066,9216,8434,03162259a14b66307fb3
8067,9217,8435,03887fb03e24c4f0e5b4
8068,9221,8439,SatLink
8069,9223,8441,Blumennode
8070,9225,8443,032a3597e6dfa9408181
8071,9226,8444,[Hello Humans]👽
8072,9228,8446,Node1009
8073,9231,8449,03b12b79618ab7c841a8
8074,9233,8451,CashLink
8075,9237,8455,crishon
8076,9238,8456,02397502a129707e0532
8077,9241,8459,The Fountainhead
8078,9242,8460,03e9ebd8d7307cbc5459
8079,9243,8461,Mercy
8080,9245,8463,03e9f53c
8081,9246,8464,pilightbolt
8082,9248,8466,03564fc6a32afd9df520
8083,9249,8467,Blastscale
8084,9250,8468,023d530d6785813cd850
8085,9255,8473,02b4e658ccde5c6c63d3
8086,9259,8477,02b34424bfe655da7d22
8087,9261,8479,03f7bc237b2b81e69394
8088,9262,8480,02539bcb
8089,9264,8482,026936c6
8090,9266,8484,LNcampanilCL
8091,9272,8490,036d74f8896658033e07
8092,9274,8492,0273155f3f88d2156016
8093,9275,8493,VIOLENTARTIST
8094,9277,8495,hatoto
8095,9358,8652,srv01.ibot3.de
8096,7824,6536,0275e05c8a709cd7d49c
8097,8082,6794,02aee27f
8098,9359,8655,R3ZeusNode [LND]
8099,9360,8656,EnergonCube2
8100,5603,6384,03d034d753ba0744cb8e
8101,9361,8659,�Dubai-UAE-Lightning�
8102,6882,3907,03bff3070cb9e20e0b1a
8103,7813,6525,scratchbitcoin.com
8104,9363,8662,035394fff7176cadd8a2
8105,9364,8663,0336301b38c217e6aff2
8106,9365,8664,saldo.mx
8107,9366,8665,flashflip.io
8108,7377,5474,private.fedaykin.lnd
8109,7074,4689,HGW39LIGHTNING
8110,5471,6055,031ac142ce2343f4652e
8111,9419,8764,Le Marais
8112,9420,8765,JJJ
8113,7080,4695,03d76bc05bf0dc8d4ca5
8114,8133,6845,WeAllEat
8115,7736,6448,btcpay.bitcoinpuertori.co
8116,7945,6657,Bitcoin Jungle
8117,7703,6415,The Satstack
8118,7775,6487,0271a94ac13f480aa58e
8119,8022,6734,02ba87f9
8120,9369,8672,mynodebtc.com [myNode]
8121,8011,6723,Mandala
8122,8115,6827,02c0199eafc45d6ba64a
8123,8146,6858,ickycage
8124,9370,8675,DeutscheBlitzBank
8125,9371,8676,eclair.lightningnode
8126,8398,7378,CF34-3B1
8127,8041,6753,02053cbc5282b29af308
8128,9372,8677,03e8b4193246bc3d25bc
8129,9374,8680,SprinterNode
8130,5871,7598,heastmined
8131,7123,4738,Rotowaro
8132,7972,6684,02c63dc0666730f4c768
8133,8008,6720,036d0f96c005fc5cd59f
8134,9378,8690,03b7d45d
8135,9282,8501,btcp_lnd
8136,9379,8691,store.elmit.com
8137,8102,6814,Lightning.Viena
8138,9380,8694,Omnitrixx2
8139,5576,6357,02904439
8140,7993,6705,rng93k2ldmnf
8141,8076,6788,tn1df523
8142,8377,7310,LNNDPULM
8143,9381,8696,cerebralcrypto
8144,9382,8698,AGLD-Bullion-Desk
8145,9383,8699,02f86d855d968783d6e5
8146,9384,8700,031a185c0ae7dbf2ef47
8147,7958,6670,02dd7b95
8148,9385,8702,Heavy Metal
8149,8850,7973,BitBoy21
8150,8884,8007,036559056a4b365962b2
8151,8988,8111,027835a73fc7c5a1d0a0
8152,5789,7396,B166ER
8153,6028,8791,Othala-01
8154,8271,7043,0340fc8b
8155,8401,7381,waldluft
8156,9388,8706,FDOT-Gatsby
8157,9517,8901,030d1fba863fceea20eb
8158,9527,8911,0311d3f4
8159,6940,3965,02143f7233496e7d71af
8160,7059,4556,02be750acb5bc96cd182
8161,8241,6985,mynodebtc.com [myNode]
8162,5895,8277,duella
8163,7721,6433,Bithoma
8164,7644,6253,aunty
8165,7473,5804,magic internet money
8166,7759,6471,Cypher
8167,9394,8734,Casa2
8168,7711,6423,HostMania.eu
8169,9395,8735,0219f80be09ee73b19e4
8170,9396,8736,LouNes Node
8171,5623,6404,EverythingEverywhere
8172,8487,7610,LOVE BTC LN 🧡🧡🧡
8173,8488,7611,HeileRaspiBlitz
8174,8494,7617,02c10d14cf5f67a0bd71
8175,8501,7624,0208a76d16d023eb056a
8176,8505,7628,02c0a1cf38c1dd382660
8177,8579,7702,026ea7b9
8178,8598,7721,03f3aef7d966d88b2286
8179,8613,7736,0392e6898f0da69eeb60
8180,8632,7755,WorldOfDeFi
8181,8638,7761,hal_9000
8182,8640,7763,02087d9151cb3afa60d2
8183,8642,7765,02bd075ad02e8d7d08c7
8184,8648,7771,amyahk net
8185,8655,7778,bp.teleportservice.cz
8186,8667,7790,BTCRaziel
8187,8695,7818,035e90b1990365a56ba2
8188,8722,7845,tenet
8189,8730,7853,0380dac78e4f937a1dd6
8190,8733,7856,02a26d4a470466ee111d
8191,8744,7867,0216f956ad1000914d6c
8192,8753,7876,03b43ff2e9babbd7a78e
8193,8785,7908,0248abf232ebf0425dc2
8194,8795,7918,champagnepapi
8195,8824,7947,0249a3b7778f96b0ca44
8196,8868,7991,038266219e7fe5db63bb
8197,8896,8019,0332c33080d7345ef6cb
8198,8934,8057,ffolight
8199,8946,8069,RobotATX
8200,8955,8078,DSB1
8201,8968,8091,[SATOSHIS BE ...]
8202,8987,8110,03e9f9fb288a8fea6823
8203,8997,8120,InSatoshiWeTrust
8204,9001,8124,lightning⚡snail...🐌
8205,9029,8152,roger007
8206,9045,8168,Lightning-Nick
8207,9051,8174,02a59b2884fa619c0f9a
8208,9081,8204,Raspibolt
8209,9397,8737,ln-pool-mainnet
8210,9309,8548,02c8277f6893096f0f5f
8211,9398,8738,BitcoinnodeAT
8212,9399,8739,L.F.F.T
8213,7111,4726,Mallila1
8214,9400,8740,Torden
8215,9401,8741,Serving More Beer
8216,7324,5421,octoAKA
8217,9403,8744,fiospaceLNDnas
8218,9405,8747,02070ae16ba40dd65d20
8219,9406,8748,I420II
8220,9407,8749,NortePTnode
8221,8528,7651,aurumbtc
8222,8581,7704,0268338b189ed3d71fd1
8223,8783,7906,021b88b6d67e493fafaa
8224,7283,5380,03825052
8225,9408,8750,stackiBlitz
8226,9409,8751,latitude55 [LND]
8227,9410,8752,Aubits
8228,7234,5331,03292744e7c6bb7a420a
8229,7235,5332,jedlon
8230,7246,5343,02a8bc89f220c27d1c80
8231,7358,5455,03dcc7234bd80de00027
8232,7391,5488,start9-0x3cebfad3dc5ae67d
8233,7082,4697,BlockFinity
8234,8520,7643,0376d6fa59e4d3b92a04
8235,8574,7697,ahmdarshd
8236,8672,7795,bias001_Lightning
8237,8686,7809,Lebowski
8238,8702,7825,TOBG-LnBigHub
8239,8716,7839,randotron
8240,8751,7874,Casa
8241,8769,7892,Mcqueen
8242,8770,7893,sunnyvaletrailerpark
8243,8792,7915,02963bcba3a4a49276af
8244,8807,7930,0310eb6b041b5e8ad0b1
8245,8859,7982,03d0406c1602789bb1e0
8246,8900,8023,02dff4740ca2ed61d5c6
8247,8908,8031,NewWYE
8248,8915,8038,ts
8249,9049,8172,TOBG-CL
8250,9411,8754,021158a4fd51a0aa1cb4
8251,9412,8755,FrostyOne
8252,7143,4920,lipa.swiss lsp stage mainnet
8253,9413,8756,BTCGumball
8254,8339,7224,0297ea40
8255,9414,8758,Eldorado
8256,9415,8759,PaulsRaspiNode
8257,9416,8760,03a1fcff9d643684c992
8258,6160,9433,934da2b5332c
8259,9326,8592,RaspiMartl
8260,8228,6948,RabbitBlitz
8261,5939,8395,swissROCK
8262,8035,6747,03e713777ba6478811a8
8263,5395,5865,03b215ac
8264,8230,6953,bug-connoisseur
8265,7351,5448,start9-0x83c1b6885245758e
8266,7200,5134,lightrider13
8267,7202,5136,0rc15h ch@nn315
8268,7203,5137,0384bbec
8269,7204,5138,Go Vroom...
8270,7206,5140,thecurtic
8271,7209,5143,mylight
8272,7210,5144,fireonzeus
8273,7211,5145,mintgreen
8274,7214,5148,islandnode
8275,7144,4921,02635d17d294f7f815b2
8276,8508,7631,agBITnode
8277,8525,7648,NORWAY
8278,8547,7670,0395bae22cb7fce9e0dc
8279,8582,7705,0240d18ee9c211b44e05
8280,8599,7722,Mirai
8281,8627,7750,OSHI
8282,8690,7813,029f56cbc6c7b0f72a13
8283,8693,7816,028872054de5ac348a84
8284,8732,7855,ifaxx
8285,8784,7907,SHNode
8286,8804,7927,03cb973f63a491cab25b
8287,8845,7968,0299c5de79e4c6db4f0c
8288,8861,7984,03be84f0443547a5ff97
8289,8870,7993,reti.lnd.node
8290,8899,8022,start9-0xc5d386ae18191aad
8291,8911,8034,02b029b7d67a6fdc1e4b
8292,9090,8213,mynodebtc.com [Toni]
8293,8293,7106,Crochet
8294,7122,4737,WRW
8295,7550,5992,ramw_goldfinch
8296,7146,4923,MatEmbassy
8297,6883,3908,02ec7080
8298,8158,6870,Pretz
8299,7009,4313,RideTheLightning
8300,7138,4870,02ef10f8
8301,7112,4727,pj
8302,7758,6470,02794e513988c375e29a
8303,7811,6523,028370b1aa7260108aa5
8304,7883,6595,02279c42cf2ff0f60ab0
8305,8016,6728,PrivacyCollection.com
8306,7765,6477,Elgambler
8307,7286,5383,Arrakis Spice
8308,9430,8814,lightning.zechendorf.com
8309,9445,8829,02c220284b3e3345cec9
8310,9446,8830,Tsonic_Tsunami
8311,9469,8853,myNode
8312,9473,8857,ELYRIA
8313,9491,8875,elonmusksucks01
8314,9499,8883,BrandorsHaven
8315,9519,8903,Dumeni
8316,9526,8910,BitDy7lan
8317,9529,8913,0347ade65be0fb596fd7
8318,7366,5463,03397581758cfc8af1c3
8319,6024,8787,0374f18ba159b265225a
8320,7115,4730,02bf4dbd
8321,8682,7805,Zero Fee Routing Mission Plan <B
8322,7158,4935,Stormfather
8323,8272,7044,acenode
8324,8223,6942,02ef2f50f27e11f8f65e
8325,7281,5378,Jimbo Nakamoto
8326,7961,6673,Flirting With Bitcoin
8327,8442,7492,FROSTBIT
8328,7849,6561,AkuMa
8329,7336,5433,QuantXPay
8330,7311,5408,Start9LND
8331,7610,6152,not today
8332,9531,8916,02f8287c6f3fd549a3ae
8333,9532,8918,KingsFall
8334,7412,5514,CloudRiver
8335,7800,6512,snaberafra
8336,7159,4936,NeuEss
8337,9535,8921,robot_party
8338,9536,8922,Epstein_was_a_pedophile
8339,9537,8924,030810d5
8340,7608,6150,YIRMIBIR
8341,9538,8925,ilovecrypto
8342,7504,5835,start9-0x427d3aa7ec3ea8d9
8343,9539,8926,troutnode
8344,7713,6425,LightningNetwork
8345,8145,6857,02d961748fff4e5ba4a5
8346,9540,8927,036a320d0667dfedebae
8347,8504,7627,SLEEPYWHISPER
8348,8530,7653,02520f3cfb904b1b1dd8
8349,8645,7768,03478deaa8ec9c7bd07d
8350,8920,8043,02ae6cacc5ac841d8833
8351,9541,8929,voicgloo
8352,8937,8060,Pinocchio-Lightning-node
8353,9542,8930,cMacr0
8354,7156,4933,Maddins-Node-for-free
8355,5693,7135,ceck
8356,7089,4704,Joao Grilo Bitcoinheiro
8357,9543,8931,satoshen🟣⚡
8358,9544,8932,joshua-napoli
8359,9418,8763,02987d39dda86bfcdaa3
8360,9545,8933,March of Sats
8361,9547,8935,Coinstreet_Berlaar
8362,7050,4461,Melvinator
8363,9548,8936,lightning.randevous
8364,8691,7814,03ba4bb2
8365,8985,8108,0362daa9
8366,7092,4707,oahu_road
8367,9549,8937,lsdln
8368,9716,9158,027ce2952b775e3cc470
8369,9730,9172,eberhard
8370,9738,9180,03222d0b296da1b10cf1
8371,9742,9184,SatoshiLives21
8372,7096,4711,03986041938b83ae9e99
8373,6205,9478,nodl-08b322acf559f00bf0b9eb7d
8374,9550,8939,ln.ldcf.ca
8375,7048,4459,03081546bafdcf2ee7df
8376,9040,8163,shone-lnd
8377,7443,5637,electricdagger
8378,9555,8947,033ac1e0
8379,7944,6656,Friendspool Wallet | BR⚡LN
8380,9557,8949,0290bd9b2ac4a7610ef8
8381,7682,6333,beelightning
8382,9558,8950,027512dbc5225d2d5135
8383,7320,5417,start9-0xbd94c7addba7e518
8384,9559,8952,02064e174c22a62dcc29
8385,9560,8954,crunchycrypto
8386,9561,8955,035f5226723f7666ba22
8387,9562,8956,bitper
8388,7365,5462,02154bf0eb878140c4ae
8389,9563,8958,Butoku
8390,9564,8959,eclair.lightningnode
8391,8922,8045,02ab9b305a9bdaa17dbb
8392,4399,8289,03f6b63bb0bd8632ed00
8393,9565,8960,031254503f01dee1cd8b
8394,8254,7009,DunderMifflinPaperCompany
8395,9566,8961,Digital Vending
8396,6980,4284,cmatrx
8397,9567,8963,BLUEEUROPA
8398,7450,5691,039ce893
8399,9568,8966,otto
8400,7932,6644,nudistech
8401,7223,5184,02f83ee7
8402,9492,8876,nevermorr
8403,9521,8905,03cb8b6340c44b302858
8404,9570,8972,02276206c9c6167b7e52
8405,8334,7219,02dc0b628023734e567c
8406,8603,7726,039f2bff1d66d017f426
8407,8813,7936,langkous
8408,8825,7948,YellowDeendger
8409,9074,8197,LocoNodo
8410,8025,6737,ATM21
8411,9571,8973,Luno
8412,9572,8974,028e50498797bdbc557e
8413,9573,8975,Major Arcana
8414,9764,9210,02ed7017858839593e03
8415,9765,9211,0316d052
8416,9574,8976,02261319c2327b2e2e19
8417,7306,5403,raspberrycow
8418,9575,8979,megafast
8419,9576,8981,0351c6e694bfeb3d0e1c
8420,7201,5135,BtcKampala
8421,7047,4406,03d31b7f
8422,9577,8983,Bitkoinak
8423,9578,8985,Akka
8424,9579,8986,NIRVANA
8425,6244,9707,SHBTC
8426,9580,8987,mynodebtc.com [myNode]
8427,6263,9759,Hubi
8428,9587,8995,03b7a080266a46d90e06
8429,9588,8996,Renkcub
8430,9589,8997,BIFROST [LND]
8431,9590,8998,WooCommerce POS
8432,9591,8999,03d93157342db3029f17
8433,9594,9003,mpi
8434,9595,9005,0384df1a8e3c15132e8d
8435,9596,9006,Serving Beer
8436,9597,9007,ribeye👁〰👁
8437,9805,9268,03175cb75854628309ff
8438,9806,9269,02167ad7
8439,7875,6587,rpi4nodeBTCMainnet
8440,9143,8315,03d6b18a908e0faa670f
8441,8489,7612,sectoken
8442,8491,7614,ftwnode
8443,8492,7615,Brick Towers
8444,8499,7622,asia-1
8445,8502,7625,rk-test-lightning-node
8446,8507,7630,Pepe-Node
8447,8509,7632,bindanode
8448,8514,7637,750699149
8449,8516,7639,node-btc-svt
8450,8517,7640,outrider
8451,8519,7642,forty-for21
8452,8524,7647,test-lightning
8453,8527,7650,owennode
8454,8529,7652,cosmokid-node1
8455,8538,7661,electro-spark
8456,8541,7664,click-under
8457,8544,7667,tachagon
8458,8545,7668,sci2070
8459,8546,7669,Aryan666
8460,8551,7674,get-sats
8461,8552,7675,marii
8462,8556,7679,lucasyno
8463,8560,7683,mallbit2
8464,8567,7690,ubong-test-server
8465,8568,7691,Buzzster Ltd.
8466,8572,7695,hyperion
8467,8575,7698,johndevin
8468,8576,7699,afro-node
8469,8585,7708,lnurl-sats
8470,8587,7710,FlushStaging
8471,8588,7711,chouraky
8472,8594,7717,to1dev-lnd1
8473,8595,7718,testmenowlol
8474,8596,7719,shop21
8475,8604,7727,my-light-node
8476,8605,7728,bizwallet
8477,8607,7730,expert
8478,8616,7739,Joltz-1
8479,8617,7740,testingtesting1776
8480,8618,7741,proton
8481,8620,7743,gesamtpranke
8482,8621,7744,pihkal-pharma-backup
8483,8626,7749,Brick Towers Beta
8484,8629,7752,EGW
8485,8637,7760,2024atlas-lightning-node
8486,8641,7764,cashu-block-hackweek
8487,8643,7766,ShineBrite
8488,8644,7767,BitcoinForFarms
8489,8647,7770,test-node-2007
8490,8649,7772,miggymofongo-susu
8491,8653,7776,asicmarketgroup
8492,8654,7777,bitcoinevents
8493,8658,7781,satoshi-nakamoto
8494,8662,7785,dodo-jr
8495,8670,7793,vikingvpn
8496,8671,7794,few-node
8497,8673,7796,ximango
8498,8676,7799,lightning-node
8499,8677,7800,my-voltage-lighting-node
8500,8679,7802,poppys-lightning-node
8501,8684,7807,tp-lightning
8502,8697,7820,ftw
8503,8701,7824,giftcardz
8504,8703,7826,orange-threads-xyz
8505,8704,7827,Herbie
8506,8709,7832,bad-boy
8507,8710,7833,03179be74fa381639179
8508,8718,7841,holdriser
8509,8719,7842,aeon-media-node
8510,8726,7849,my-ln
8511,8727,7850,ordi-node
8512,8737,7860,mumhy-lightning-node
8513,8738,7861,satstackerapp
8514,8747,7870,voltagepino
8515,8749,7872,Intellimage
8516,8758,7881,uno-node
8517,8759,7882,solid-state-lightning
8518,8762,7885,LiNode
8519,8764,7887,2hrltd
8520,8766,7889,pushpunish3
8521,8767,7890,lagomorph-labs
8522,8771,7894,mr-hua2024
8523,8773,7896,lottery-node2
8524,8774,7897,guya-btc
8525,8775,7898,lightning-main
8526,8782,7905,dinasona-node
8527,8788,7911,escobar-bitcoin
8528,8789,7912,tutan
8529,8791,7914,schoolofbitcoin
8530,8796,7919,acx-lightning-node
8531,8797,7920,husseinhereslnd
8532,8798,7921,TestyBesty
8533,8800,7923,hunter
8534,8812,7935,lnprocessor2
8535,8814,7937,jimmain
8536,8816,7939,kennedyb
8537,8817,7940,Dr-A-Hugo-Inc
8538,8821,7944,sankareswar
8539,8827,7950,digit-node
8540,8828,7951,lightning-node
8541,8830,7953,my-first-node
8542,8835,7958,orange
8543,8836,7959,terfes-nostr
8544,8837,7960,test-for-personal-services
8545,8840,7963,OM-BTC-Node
8546,8841,7964,victory
8547,8851,7974,jnode
8548,8855,7978,clickbrew
8549,8856,7979,toshiba64
8550,8857,7980,wicitilnnode
8551,8865,7988,buzzster
8552,8866,7989,helloworld13
8553,8872,7995,my-voltage-lightning-node21
8554,8874,7997,leadsolutionsllc
8555,8876,7999,btcnairobi
8556,8877,8000,jayminho
8557,8887,8010,plastic-hub-lnd
8558,8894,8017,liberta
8559,8895,8018,prediction-market-node
8560,8898,8021,Lighting-node
8561,8902,8025,jazavac
8562,8904,8027,dist-hash
8563,8905,8028,becebim782
8564,8917,8040,lightning-node-01
8565,8919,8042,holly-lighting-node
8566,8921,8044,vlt-node
8567,8924,8047,jersminda
