Degree_Centrality_Rank,Betweenness_Centrality_Rank,Closeness_Centrality_Rank,Eigenvector_Centrality_Rank,Active_channel_cnt_Rank,Capacity_Rank,alias,Type,Clearnet_Tor_Status,formatted_capacity,Active_channel_cnt,pub_key
9999,9999,9999,9999,6425,6260,outrider,[],Only Tor,500k sats,1,02f4f21eddd94ade25e8dbf67d2e6b53d184c843169ef04a91ad52bce6133abe6f
9999,9999,9999,9999,6425,6260,lnd.cryptoassets.co.za,[],Only Tor,500k sats,1,021227d4be948ab84613d5dbd47b6e148cfb811432d27eb92e80d28382b1b27d27
9999,9999,9999,9999,6425,6260,deedayo,[],Only Tor,500k sats,1,02c08248e4d2aa887c23bfcc3821e4e30eeeb50d3240cbaaa42b76295357f01f5c
9999,9999,9999,9999,6425,6260,cl-voltage-lite,[],Only Tor,500k sats,1,03ce608cfee63749c9491f6b1aef29d6c60b5d3fa004fe6c5a8df32c49cb0a618c
9999,9999,9999,9999,6425,6260,ZTGnodeAlby,[],Only Tor,500k sats,1,022ffd6ce42820e62e1c97ed044a9c42792025103124e6138f5f3ea0aada13a872
9999,9999,9999,9999,6425,6260,jaytwistle,[],Only Tor,500k sats,1,03af99e4acf66898c6461badf3abdfb643bbf04532b740fc4976976758c1ce383e
9999,9999,9999,9999,6425,6260,0217d77af5fb2f46dc82,[],Only Tor,500k sats,1,0217d77af5fb2f46dc826de7818c7070a53309ccbc313f9ac13bd9b95e978f6e9f
9999,9999,9999,9999,6425,6260,035286c4b80d657030a0,[],Only Tor,500k sats,1,035286c4b80d657030a082ee16232ce21b90a33f092dddadedc3403cc126228095
9999,9999,9999,9999,6425,6260,atlas-lightning-node,[],Only Tor,500k sats,1,025a203ffb22784581423b203fd00090dbe91be6d30928c23c90ce03d360284fdd
9999,9999,9999,9999,6425,6260,mauerfall,[],Only Tor,500k sats,1,03a4498e5b374b09fce73f33cf779fc526b8e1ad7f512e019d7c29443c6d776127
9999,9999,9999,9999,6425,6260,026b7fcc2b3f479f53ab,[],Only Tor,500k sats,1,026b7fcc2b3f479f53ab6fb83127c3b4b141b482b6723bf3210e618f6d2b3358f3
9999,9999,9999,9999,6425,6260,Ziva,[],Only Tor,500k sats,1,03ce00c7de8491b4d93987c5a26dee801302ac60625edd79dca249b9919309f508
9999,9999,9999,9999,6425,6260,031bc6bebca7d94aeff6,[],Only Tor,500k sats,1,031bc6bebca7d94aeff63964169469b58644f1e12d59751bbbce301fe77b37f979
9999,9999,9999,9999,6425,6260,oh-high-mark,[],Only Tor,500k sats,1,0296942aaaf0a67654ad005528e61639e4c62320d7d8d79c6db46586a0387cd6cb
9999,9999,9999,9999,6425,6260,gexire9941,,Only Tor,500k sats,1,022f9932accc89cb84df134fefcaf75b2ddf4eb8dfa8328fe38588923c840d3b3b
9999,9999,9999,9999,6425,6260,tradenet,[],Only Tor,500k sats,1,02fc4df6b446a8a02cc64a33a28d01885eb0624419d9a78a51304df4681c5c0ff7
9999,9999,9999,9999,6425,6260,sphinx-cln-swarm9,[],Only Tor,500k sats,1,02bff3b9bd86f2bdf91dbf01522e3b4aa671091a44e439102d497ebb614c42b742
9999,9999,9999,9999,6425,6260,IndoNode,[],Only Tor,500k sats,1,025447ad3c6ce85a968aee4d7841286c018a49e190a1534d2e5a17aa38b9a531d7
9999,9999,9999,9999,6425,6260,mariopllumbi,[],Only Tor,500k sats,1,035329a8ada95191f6cca7c64e2ee4f434b6094459d295d373c5a087802751318a
4123,4592,4441,4296,4278,6260,03d6b7b4dfa946132333,[],Only Tor,500k sats,2,03d6b7b4dfa946132333ba459361c0e6c9d33d44681db25e9ef643425d69102027
9999,9999,9999,9999,6425,6260,CoinzProd,[],Only Tor,500k sats,1,038144cc0c32b1360b60fc642ff9c7b66d0a63643dde8f5624544aac1ba56809c9
9999,9999,9999,9999,6425,6260,HermesTrismegistus,[],Only Tor,500k sats,1,023032329d7677e4914835ffa0373c960b7ff7ca828705ed1d7cbf2fd7c21f8006
9999,9999,9999,9999,6425,6260,martynode,[],Only Tor,500k sats,1,0230709034d2d440297cc90e58cb10eac9cf0c2554f03e1b8cb311fc6c91550bde
9999,9999,9999,9999,6425,6260,Teply blesk,[],Only Tor,500k sats,1,023960dda6dee6491824b952f495d9a19309b64e150586dbd69dd35079ca59bf2b
9999,9999,9999,9999,6425,6260,Bunkernode1,[],Only Tor,500k sats,1,035366c5dfde52739b313290bd4b1791c34f5adad5ca101bedd35db5b1a55b1fd8
9999,9999,9999,9999,6425,6260,b4r_h3ll0w0rld,[],Only Tor,500k sats,1,03cef6e81de5cfdbac0d6bcecd537db843ae0f652c5a227fbee6e8914e28484d87
9999,9999,9999,9999,6425,6260,544191403464824509486,,Only Tor,500k sats,1,03b27caf887549b9fff3d1df887b3d9fb9c58b225221dba98f2b6749acf419ef92
9999,9999,9999,9999,6425,6260,Cndnspitfire,[],Only Tor,500k sats,1,03cec7848d1ddfda1d7ae485d37b7579d9d887d62588d42d1aae0dff3983519aa1
9999,9999,9999,9999,6425,6260,periopdoc,[],Only Tor,500k sats,1,03e9e41dd6c6eac799aa635ef1d2d277bf9f13907215c22508486d6f48ce1e1bf5
9999,9999,9999,9999,6425,6260,geyser-node,[],Only Tor,500k sats,1,02cfc95b5ecbafc3986d6cd5a325bc7edb5d8685e868c895a5cf975ec218621903
9999,9999,9999,9999,6425,6260,poppys-lightning-node,[],Only Tor,500k sats,1,035ee2763968bf6953240ace2ca33097afe8633172e9d2940b041addc24d170f8c
9999,9999,9999,9999,6425,6260,phuhuynh,[],Only Tor,500k sats,1,035ee675256f092541b03b5e04c82485e87ec0dc6e7b2da27e1035fd8445981171
9999,9999,9999,9999,6425,6260,cypherpunk-store,[],Only Tor,500k sats,1,0230610b5dc0c7a1f88461b8372216b4ab489e68e70ec6d859a8c385501d7d2d00
9999,9999,9999,9999,6425,6260,0312b4be274215402e15,,Only Tor,500k sats,1,0312b4be274215402e15f6d42a77b101ba6b6eede8bf9c26b77e42afc5fed928c0
9999,9999,9999,9999,6425,6260,erfan,,Only Tor,500k sats,1,03ce8a32cc9a6860309b9d35dc631ea2d260f5e259fa531c249f5ab564818a264f
9999,9999,9999,9999,6425,6260,Thundeme,[],Only Tor,500k sats,1,0239d6a65e3ab79f1974a7e3b8c60bf3e05b80bca496fdf3b7a5b0e6b9d1d9623f
9999,9999,9999,9999,6425,6260,Test2023,[],Only Tor,500k sats,1,02d0138b0ea52c3b3f7690bd8396cfc2a397a3e85de0ad953a82c920a6cc1115f1
9999,9999,9999,9999,6425,6260,proton,[],Only Tor,500k sats,1,0254b3fd54b30e8e5e2f4e64f94c98b57334c0b9f6f91825ab8e3ce0f00c971ae3
9999,9999,9999,9999,6425,6260,Johndoee,[],Only Tor,500k sats,1,02fbe7e83f3314fa08000e3b52fa4a55021ec2e41f2b3742bac25a617005c118df
9999,9999,9999,9999,6425,6260,NAKAMOTOMINING,[],Only Tor,500k sats,1,03a41bb644f67da13a4d7ddbecf85a8491908f4ca3ac4184c94621773c4801661d
9999,9999,9999,9999,6425,6260,TONY_CRYP,[],Only Tor,500k sats,1,03195ae25aeec5d2956478558c26b0f790c5baa2d55b66e46d3ec9d8abc01ceac5
9999,9999,9999,9999,6425,6260,020171147d8cf142d9c4,[],Only Tor,500k sats,1,020171147d8cf142d9c4c436526ab0d776121e96144f715d3ddb35538e07b8b0b6
9999,9999,9999,9999,6425,6260,Albert,[],Only Tor,500k sats,1,02f6d4397da1c9c7be46dbc1f0927119f938259806538e2213bc57268d54cf6e10
9999,9999,9999,9999,6425,6260,marcilioprius,[],Only Tor,500k sats,1,0358d9659ff2f69f06b513c071252a76cac57197bb42c6a562b0e248a87b4a932b
9999,9999,9999,9999,6425,6260,03ebd45ca6e53033a473,[],Only Tor,500k sats,1,03ebd45ca6e53033a473086f4d657cc05695b754e6ac5f17c0ebb7acc87f4be3ef
9999,9999,9999,9999,6425,6260,tm,,Only Tor,500k sats,1,03179be74fa381639179dcb9fc8be77385ab5acd60f36ed5b0776ed31965bda3de
9999,9999,9999,9999,6425,6260,buzzster,,Only Tor,500k sats,1,03d3996a838e9dd0f18e32987c18ffdae12df6681848d2dc9f8195ce90ab31be41
9999,9999,9999,9999,6425,6260,betseagle,,Only Tor,500k sats,1,026f913c94fb163d0c45fbbf0a8c0b37da06b1a15dd764c3a347c475848b35e359
9999,9999,9999,9999,6425,6260,lightning-limp,[],Only Tor,500k sats,1,0257a734fc3cc3723c56c196baac83121657cc02ab343eee5bd1704e228729c5a6
9999,9999,9999,9999,6425,6260,0383b292f3892eff154d,[],Only Tor,500k sats,1,0383b292f3892eff154dbb6168394b5189df6ad27840e89d36002ed0bc876b28f0
9999,9999,9999,9999,6425,6260,RCHKnode,[],Only Tor,500k sats,1,02577e48d2ebe5ce83298a3365646b45fca9ba09f7d7b3db2f1ff0691e998b2d02
9999,9999,9999,9999,6425,6260,fast-payment-solution,[],Only Tor,500k sats,1,02575d55900a30ff5719de49ade0d442f17fe261574d929d7bd4ca5e17335a1856
9999,9999,9999,9999,6425,6260,husseinhereslnd,,Only Tor,500k sats,1,028f1b1534c44a4159bc38d1999852abda37bba1f02d347a4b6e18a7444ec71c03
9999,9999,9999,9999,6425,6260,holdriser,[],Only Tor,500k sats,1,03d1b57506a9408781f8c13146c3fb1706f215efa0cdd6887b923edf9dc9c32969
9999,9999,9999,9999,6425,6260,TheDarkSide,[],Only Tor,500k sats,1,028f11e07e39d9e685a9c56760b12292a960bcc30cd60af2f1c63075ac5bc43539
9999,9999,9999,9999,6425,6260,greenking,[],Only Tor,500k sats,1,029292459f1ac667b75cf5c97a971f100e1b2d642caf1fc983818e8e5f80396285
9999,9999,9999,9999,6425,6260,myfhedgu8,[],Only Tor,500k sats,1,03d42ab691aaf174cc3cf53c84af189c1b588ea6330cbf09b559669fa682e2a434
9999,9999,9999,9999,6425,6260,raspi2blitz,[],Only Tor,500k sats,1,02cabbf55e79f64bcddf18fdb6da82ad351383e61005dff7f3c88e1e10220347f0
9999,9999,9999,9999,6425,6260,cipaynode,,Only Tor,500k sats,1,035840f33cb96984c61dffb40a6fb713eb44b343178053d54d88f72fdebf163832
4123,4164,4116,4340,4278,6260,lifeonbtc,[],Only Tor,500k sats,2,02c6d81b200380f9bf035086ee3449cb7d595d6e66130a90dc6a9beaacfce7dfc3
9999,9999,9999,9999,6425,6260,MyLNNode,[],Only Tor,500k sats,1,025873d455241467727ec3e823763cb5e8bd6e4ec89455b249f9b7347e8f593b55
9999,9999,9999,9999,6425,6260,JoeNode,[],Only Tor,500k sats,1,03a0d713831c614fdbe0d24810be5f6be3b4d86f9f5bd6139c521fb9acd5e1f0c2
9999,9999,9999,9999,6425,6260,silver-len-z,[],Only Tor,500k sats,1,028ee32206976e76ef1c45d123204bcc54c5dadaf81d61372954fe5d2693d2048c
9999,9999,9999,9999,6425,6260,danielflora,[],Only Tor,500k sats,1,0234d43e3296dcf4934819f49c467c0d703f1e7b6fc528966795a4a7b6640832ce
9999,9999,9999,9999,6425,6260,allen-voltage-lightning-node,[],Only Tor,500k sats,1,03a13e849bc90a0187120198b9ab0fc55d97a3fa2368f04baedf667e82a5701ea5
9999,9999,9999,9999,6425,6260,test-node-fun,[],Only Tor,500k sats,1,0258384759852dde86da6bb033c23ba3e9aef12c58299d345415c0a8fc0c603d23
9999,9999,9999,9999,6425,6260,roger007,[],Only Tor,500k sats,1,025849c9caf13eeedfd08b46c62e241e9d8e336f61867273f64a55a4ef900ca809
9999,9999,9999,9999,6425,6260,few-node,[],Only Tor,500k sats,1,02c8d69329412d06c0b73f528fcf6ff23994aae1f6c38f184134804956657054a9
9999,9999,9999,9999,6425,6260,Sat-Squeezer,[],Only Tor,500k sats,1,02f92b3f5e9a513a1b3496f16bd491f32e580d1f245d1c06c3c604d2c45ea1ddd2
9999,9999,9999,9999,6425,6260,X-59,[],Only Tor,500k sats,1,02c8f3c2e9236375dc2f54b74976b42e676b838d5c2edfd3bfd88e1448b06e1d4a
9999,9999,9999,9999,6425,6260,zbrodizzle,[],Only Tor,500k sats,1,035a1cc10eacbe05a325acc72d2fa4bd37d74d3864e2febfd0fcd74941f4c2b12d
9999,9999,9999,9999,6425,6260,lm-ext-mainnet,[],Only Tor,500k sats,1,0317741c3e784048f402717afbc78ee9224a4f5522a2b77172b8898bc92d3f3b9a
9999,9999,9999,9999,6425,6260,Watsonia,[],Only Tor,500k sats,1,027023f4f8f788bb77e1316af1ed634fb36e6ebd7492ba8b75c4642814d070954a
9999,9999,9999,9999,6425,6260,KHB378897,[],Only Tor,500k sats,1,0290ded839b9626b1ad58b2a230fd12b074b477a345d8f58dec6b8f1d4ca60502c
9999,9999,9999,9999,6425,6260,maximus,[],Only Tor,500k sats,1,03b3d340c1cced5086e13344fbed09597a943779414aacdc9017a3fe72f88a9faf
9999,9999,9999,9999,6425,6260,02000de89deb5776911a,[],Only Tor,500k sats,1,02000de89deb5776911a71db5a8eb6b9cb96bf6dfdef2bd36d3367954305f5e5fa
9999,9999,9999,9999,6425,6260,allyourbanktestnode,[],Only Tor,500k sats,1,02586e16bfeb414770a574bc34f82604ac7d0a20a022507494207540b41d739785
9999,9999,9999,9999,6425,6260,mamadbitcoin,[],Only Tor,500k sats,1,03a157c1fb173a2208448bc258568226bea8038f92797295739decb789dfc11538
9999,9999,9999,9999,6425,6260,nowydworelizy,,Only Tor,500k sats,1,035a57028be2079928b6f21e062947559f03d28cb7e27dee3f5ffa870e02d5d33d
9999,9999,9999,9999,6425,6260,Relai,[],Only Tor,500k sats,1,03a1804108f19151a20db068c04c00758d0e16c716b2d17a0b99e5ce45b8419d0f
9999,9999,9999,9999,6425,6260,ubong14,[],Only Tor,500k sats,1,0234b6bab0946d3f6386f384a0d96296e80223aec28167c4e307cdc272e864677f
9999,9999,9999,9999,6425,6260,hry-btc,[],Only Tor,500k sats,1,021414463f52fa253acce8662568e3897006f8b4f98cfe969a2beb027a4f2fdbe9
9999,9999,9999,9999,6425,6260,Kamil,[],Only Tor,500k sats,1,033086431d7f1ad1a2a84b4763a596c2ffd04421a41c2060a2f273349ab8a6255a
9999,9999,9999,9999,6425,6260,bitcoin-lightening-node,[],Only Tor,500k sats,1,028eddc28e65194ccefe3ec21288b20a80bca3720def22a10ac3cc3aaf8c6038e8
9999,9999,9999,9999,6425,6260,02cd051b969d8102c909,[],Only Tor,500k sats,1,02cd051b969d8102c909c0cd08ea570baac4931604f9aed09de0ad2808af5cf5c8
9999,9999,9999,9999,6425,6260,btc-lity-node,,Only Tor,500k sats,1,028e959e3a9876e7255144aba6e82c0cd93f7d03158fda069d450840f63316bab0
9999,9999,9999,9999,6425,6260,first-lightning-node,,Only Tor,500k sats,1,0272281939b666eaa769393edf38632c6d317d303b27f0fb023fd9e3986d202368
9999,9999,9999,9999,6425,6260,greenshopco,[],Only Tor,500k sats,1,026dac9f4c35d613898c27480f2dd57b529f07eb72067abad5ae835ac2b8e04eda
9999,9999,9999,9999,6425,6260,lightning--1,[],Only Tor,500k sats,1,03d4c4060d34b1ea5fa8ef8b19d3e3594ce6c9d500f011480c7d52285ff66581c7
9999,9999,9999,9999,6425,6260,bitme30,[],Only Tor,500k sats,1,0386ecd9c3e6b5785ed18b88bedd4bdfe585a9d2a9b9bba884c4986dfac2669cc3
9999,9999,9999,9999,6425,6260,nodofulminio,[],Only Tor,500k sats,1,0294001f52464153bd3f53fa7b10915ef97d84262ffcb82e4dd533dfa4022c8d99
9999,9999,9999,9999,6425,6260,02c477a9cd95185914bf,[],Only Tor,500k sats,1,02c477a9cd95185914bf87818186a160489e655617f7d54d6e521ac25f87a77e17
9999,9999,9999,9999,6425,6260,StarIV,[],Only Tor,500k sats,1,02cc61d9069f572bff6a622767675d8489e45a8751ba0c47cb92e5a975bed57034
9999,9999,9999,9999,6425,6260,f4u57-lightning-node,[],Only Tor,500k sats,1,02561a7b6d1a45436446817a7fda3a655d243d25a0cebf281a2ccf034e422b6e77
9999,9999,9999,9999,6425,6260,Uccle,[],Only Tor,500k sats,1,03193917f72d2ef29f36fb4535f42583bbe50a69f9617d99c986ef48f144154735
9999,9999,9999,9999,6425,6260,fgdfgdfgfgddf,[],Only Tor,500k sats,1,03d531d5f063c765ced8cad3e7b1383eadafa6f2ef2752456c47e981f183c2099c
9999,9999,9999,9999,6425,6260,magicmountainmoney,[],Only Tor,500k sats,1,03a322520931baaf73a3d4ef6976c19a8c3ac7317f20f321c90c7413806e3cc67f
9999,9999,9999,9999,6425,6260,03d0724eb237c8ef4d7d,[],Only Tor,500k sats,1,03d0724eb237c8ef4d7d77a3c0b128114a659ab31c3bf9aad04c1850af4d504cb7
9999,9999,9999,9999,6425,6260,node-from-paris-with-love,,Only Tor,500k sats,1,035cd203cfc10f84facfdfb5054ca2d1460fab395adfafca29689f9d85f2d7d892
9999,9999,9999,9999,6425,6260,vau-social-club,[],Only Tor,500k sats,1,02c44686369da50632e84c8e7da4e28397e2b611a4803e7210fe72f707a095333f
9999,9999,9999,9999,6425,6260,CASH-STATIC-TREND,[],Only Tor,500k sats,1,039eceb8aa63b2f1d27bf740997a90c247bdd9143dede6dece50be9d419765f298
9999,9999,9999,9999,6425,6260,xavier,[],Only Tor,500k sats,1,026d5797184667830b3a24ad45b493fe3666bb48040a1aa53c2bf0f564dff1b136
9999,9999,9999,9999,6425,6260,asicmarketgroup,[],Only Tor,500k sats,1,0237841c152e695b00d285a42373bac1db6b63917c3454764a3938c9b27c186bd0
9999,9999,9999,9999,6425,6260,SATsman,[],Only Tor,500k sats,1,0293fd07092777a0c8206548a0cd703229a2e5a79b2c1b5b17c9060c1de790b2e2
9999,9999,9999,9999,6425,6260,stoic-node,[],Only Tor,500k sats,1,03d0db31b7a312c7becbfa4215613a061abdaa0f1f0993162e09b793355ba03744
9999,9999,9999,9999,6425,6260,dsdsdff,[],Only Tor,500k sats,1,021366aae0063ca2088d7755274d5df2558b0cc4728050cde2eef532def1dd2e4d
9999,9999,9999,9999,6425,6260,Joltz-2,[],Only Tor,500k sats,1,02f72676ae2d5adede962fa2b06669438b11b826b8d87eb99d4b596ed021f3d769
9999,9999,9999,9999,6425,6260,Bitonomy,[],Only Tor,500k sats,1,0235e7200f47c8adeb7bcb646e1d70a55ebb9a28cff40702ba6fea2fe60cb522c6
9999,9999,9999,9999,6425,6260,nirvana-1,[],Only Tor,500k sats,1,02fa7babf75ce0c927bced55c3488d609da89420d7ee8ff6f361d7c6980502451c
9999,9999,9999,9999,6425,6260,ThorSonOfNoden,[],Only Tor,500k sats,1,03d161683dffd698e8e23e1d1ed48aa65b2ad550722dbc0d0ab660808b9458d6ca
4123,3305,3001,3180,4278,6260,satoshi,[],Only Tor,500k sats,2,027145a9f76ea8fb741ff154c7a8a23dda35aacbde3fb0346aa3a296c1ea23e03c
9999,9999,9999,9999,6425,6260,DirPayCoin,[],Only Tor,500k sats,1,0256dc9c5353c209d614892ca90490565927e0baa7b93a7de3d5b934ccfc4597dc
9999,9999,9999,9999,6425,6260,business-node,,Only Tor,500k sats,1,03eafe36c956670a318783aeab342e7f6ab75b3a9047ef49e659afd2707fc614c8
9999,9999,9999,9999,6425,6260,sphinx-cln-swarm15,[],Only Tor,500k sats,1,02c4e0ef12628ec64a716f4a0548bc61ce71fb40840286cf58c20ea0bf3ec6666f
9999,9999,9999,9999,6425,6260,luckyscarlett,[],Only Tor,500k sats,1,02cba212086463c2c6bb7a1b113bbb1af58f0ae608fcdc6716940de9f4094c0ab6
9999,9999,9999,9999,6425,6260,PiBud2,[],Only Tor,500k sats,1,02cba62a18619001401f77eea1f34b2bedfdd923a6e00ca99af849d7b593ee9cde
9999,9999,9999,9999,6425,6260,0259156aceaa943d8831,[],Only Tor,500k sats,1,0259156aceaa943d8831fcc5252e3fbc80022256c56d39d430a27d7b59aa56c6b7
9999,9999,9999,9999,6425,6260,02fa9c21eac08a773a88,[],Only Tor,500k sats,1,02fa9c21eac08a773a88920ab1b793a986dc3ed02e03c972bc4bc56272b429331d
9999,9999,9999,9999,6425,6260,02cbb29d98943898e5c2,[],Only Tor,500k sats,1,02cbb29d98943898e5c22b4e78926cf7c1b8d142b6e39715e87b653039850cecc0
9999,9999,9999,9999,6425,6260,kesezhe,[],Only Tor,500k sats,1,02569e5edcd7bd2f1082fa3010ae1e2873e6748f8b14c902f8f3602dc2c083e039
9999,9999,9999,9999,6425,6260,peace,[],Only Tor,500k sats,1,02f748d45b5fe8dce168aa13a0157326f7434e88882a7798bb521578ea4425f819
9999,9999,9999,9999,6425,6260,sectoken,[],Only Tor,500k sats,1,0200fa8917e40787d5fb5ad57b6ad30b5e227fe5557c43b374c06ac0177f6264d1
9999,9999,9999,9999,6425,6260,039f2bff1d66d017f426,[],Only Tor,500k sats,1,039f2bff1d66d017f426a38fbda44aa2de9722382ef4e976c6458d4fe80e082c33
9999,9999,9999,9999,6425,6260,keiretsu,,Only Tor,500k sats,1,03d0dc170fd84e9a9099ef3542554fbd56ce12f9e9a0b2e39b6cc2fe19948281b0
9999,9999,9999,9999,6425,6260,Dupreezies-Lightning-Airways1,[],Only Tor,500k sats,1,02d198959555ab87542d221a6fb611a0da0f602d4eb1425e73961a7597cb43b4fd
9999,9999,9999,9999,6425,6260,lights,[],Only Tor,500k sats,1,025467f6c9ded8978a17fc85f1b307964431d164f522dd35914da9aa4ae7c2cf2e
9999,9999,9999,9999,6425,6260,kevinkaranci,[],Only Tor,500k sats,1,03e96eb2edd7efdd02bac91685a97fc2d1ac11a7758dfb2db8c1cdc15b0c785a1d
9999,9999,9999,9999,6425,6260,Schwanzuslongus,[],Only Tor,500k sats,1,03635ca0f014f7182dcef44d08bed11732bd99f50712ecb33bdc65507a6183e324
9999,9999,9999,9999,6425,6260,hitoshi,,Only Tor,500k sats,1,0298b284abec5aa868922eb6f94a80de819a0aa253b7ff66523d61d3fd32e4924b
9999,9999,9999,9999,6425,6260,Herbie,[],Only Tor,500k sats,1,0252bb102c81d8482339b5c5fac999a1217d7e9e407e11f4e58ffdacd9ba7dbb58
9999,9999,9999,9999,6425,6260,thecow,[],Only Tor,500k sats,1,030f7e907f4d393106aa40b0d32bbe1e2fc2323a60c9f357805f6ed563f1ec84ba
9999,9999,9999,9999,6425,6260,outrider,[],Only Tor,500k sats,1,023d3b8009d8f1551e90678d6d03e4f2546f0209cb41d5c4e321e85fa24054ba19
9999,9999,9999,9999,6425,6260,CasterlyRock,[],Only Tor,500k sats,1,02f1e3eabd627c77c50ccdd7024eb204d8cd98451d725d2e823eb9ce57d7b438ef
9999,9999,9999,9999,6425,6260,02bba056c889db6ff61f,[],Only Tor,500k sats,1,02bba056c889db6ff61ff8a014e5637e2b6e70242b2c062d0ddc845e4150f4bd9b
9999,9999,9999,9999,6425,6260,bitcoin-black-pill,,Only Tor,500k sats,1,03fc330ce776e856ee1ff53a067f68dd2fc3819313a3baa9e1755f8ff07f13a81e
9999,9999,9999,9999,6425,6260,schoolofbitcoin,[],Only Tor,500k sats,1,030f5cdc11b849a47dbbae94b460e1e2cf740c2f4734bc957247eeb9fb48ae38a3
9999,9999,9999,9999,6425,6260,testnode3,[],Only Tor,500k sats,1,03b0a1754cef2cb9faf20b5b338102370a4771723453eaf60e35b97c52d11eca79
9999,9999,9999,9999,6425,6260,Rangel,[],Only Tor,500k sats,1,026902742fe43f0f899aadd2b2efacf22c7e89c57dfea8a495bd635ab3e75474ab
9999,9999,9999,9999,6425,6260,btc-with-george,,Only Tor,500k sats,1,030f4d468d6ddfc0adf96e0deacae8a0d8c7880e5093fd784f2bde152b695a224c
9999,9999,9999,9999,6425,6260,Cloxl,[],Only Tor,500k sats,1,033632e5b89604ba98aedb4ad7abeb13ccee7165ffcc94713d40f3a4e7e1713991
9999,9999,9999,9999,6425,6260,satsGPT-VLN,[],Only Tor,500k sats,1,03b90ce08f3d7c8c29b1a733853cb248c39dd6de398978b8e66f0653b2aef9740c
9999,9999,9999,9999,6425,6260,viqtu,[],Only Tor,500k sats,1,037e850f56f399a63967d8b8a8fb8eff34416d6b4d28cdbb1270318d378e27035c
9999,9999,9999,9999,6425,6260,ZTGnodeAlby,[],Only Tor,500k sats,1,03f0a3d386542e6ac03bcc8a8e2cbaf590575fe8e87efe462dbdd78b917685d431
9999,9999,9999,9999,6425,6260,034d81846ade6fba6bca,[],Only Tor,500k sats,1,034d81846ade6fba6bca9a8b0bdab22baf0426d5cd4cab41bb0bb2200daa170e90
9999,9999,9999,9999,6425,6260,tutan,[],Only Tor,500k sats,1,030f2fafd645522a88939e051c60ce71c061ad8510f9726a05fe197b44b282d010
9999,9999,9999,9999,6425,6260,mrymsadri,,Only Tor,500k sats,1,0210a521b837dd6665b136f3387c250074d6f2ba5e7a5475a59311ea8c8633e6b7
9999,9999,9999,9999,6425,6260,02bad12490cfa2b74aee,[],Only Tor,500k sats,1,02bad12490cfa2b74aee011286b486424c569d5865d87260947670f1f5fc91159b
9999,9999,9999,9999,8049,6260,02199316fbced0b01d2f,[],Only Tor,500k sats,0,02199316fbced0b01d2f0987aa74f1a383669c4348c17ac24b82fcf8146f2d6a90
9999,9999,9999,9999,6425,6260,FF5000,[],Only Tor,500k sats,1,0399aa5d335872ce9a24f26d7d70a90cc949c3f735ea379f8dab12ea5aa9cd30a0
9999,9999,9999,9999,6425,6260,tibiantisrpg,[],Only Tor,500k sats,1,029946258bf9c32d8699adfc92f28f1b68b370ed267050fc3109255dccd7463558
9999,9999,9999,9999,6425,6260,yagiz,[],Only Tor,500k sats,1,02bc1a2789dfecf532e8b4bc45c2a84f8074248bab0f89c703bcbe61e6981d4359
9999,9999,9999,9999,6425,6260,ODF,[],Only Tor,500k sats,1,031d079edd9a834d6c00a3eb934d9443a0669262ef31b8691da215888409be6956
9999,9999,9999,9999,6425,6260,xcordiax,[],Only Tor,500k sats,1,034ee33bf37a4637d3566cb6864c07b551a1577bfd4f4167f612553d4aba10d63e
9999,9999,9999,9999,6425,6260,LNneutrino,[],Only Tor,500k sats,1,034ebed2cd2a0c0127399a527fe35fad4d26d89c076cdef4c96a833accc6b6aa3c
9999,9999,9999,9999,6425,6260,SSSU-NWOLC-DRATER-SYK,[],Only Tor,500k sats,1,03d91bcd07760fff86969dd6068214602874bd5e95fbefe7aa2f57447bdad8b057
9999,9999,9999,9999,6425,6260,lnnodew,,Only Tor,500k sats,1,028b79aba1ae008f20b2cbefeba5fda7305af30605e318be63b710e9b8f5a658df
9999,9999,9999,9999,8049,6260,022d0315cfe2cb6b9b16,[],Only Tor,500k sats,0,022d0315cfe2cb6b9b1616e3eb31b2744ffc525d72e05eb66e30dbb2fefc44f5c8
9999,9999,9999,9999,6425,6260,umbra-lightning,,Only Tor,500k sats,1,03104acaf6fee443910da01183b566a38757c94007ccd17e75542dd2ac602b8ec3
9999,9999,9999,9999,6425,6260,walletwhisper-app,,Only Tor,500k sats,1,02bcad6f75b0139565bded9258b1a67afc21095ce81dac2ca05c018ee5c00d1a73
9999,9999,9999,9999,6425,6260,sovereignhominin-delta-variant,[],Only Tor,500k sats,1,02780ec58678d2ef12849d8d85bfff387653396b850f67d4f05cef32a7c8fa3bc5
9999,9999,9999,9999,6425,6260,02bcab16a94f0694bcd7,,Only Tor,500k sats,1,02bcab16a94f0694bcd744ac797bef48fbe590472c8e27f2e715d4690f8f728b93
9999,9999,9999,9999,6425,6260,pistos-mainnet,[],Only Tor,500k sats,1,03a4ce76788c92ccd4f81752e8d83e96b64d865a2eaf62c35383bf2d1a6e816073
9999,9999,9999,9999,6425,6260,dev.crowdenergy.io,[],Only Tor,500k sats,1,02bca36fd28effcc68c945068bff393bfc9e51d2073e3b38fd5c4db092d5a9a78c
