Degree_Centrality_Rank,Betweenness_Centrality_Rank,Closeness_Centrality_Rank,Eigenvector_Centrality_Rank,Active_channel_cnt_Rank,Capacity_Rank,alias,Node_Type,Clearnet_Tor_Status,formatted_capacity,Active_channel_cnt,pub_key
9999,9999,9999,9999,1921,2634,SmurfNode,,Only Tor,100k sats,1,0397b0aa7a7bb4a14f2a75e2bf1143a43c68071027a31f5e0fa9e521c44b18bce0
9999,9999,9999,9999,2697,2634,DOGEwho,,Only Tor,100k sats,0,02616fce0681c0402fbfa7f3c0b2f46ebc7681f7c2580a468749e6e775a7c530b8
9999,9999,9999,9999,1921,2634,022ef4edc541a3730cce,,Only Tor,100k sats,1,022ef4edc541a3730cce3d76b0f72efd2c697435b748027e1346ded2dd156313fe
9999,9999,9999,9999,1921,2634,FredNode [1],,Only Tor,100k sats,1,03eec563148abbdd4fd04191e3b1ed7f026dfab6d4606a36b259f866545f01a0ec
1008,240,1272,1271,1090,2634,StartUpsPal-LN,,Only Tor,100k sats,2,02a2960600a264af0947848d0caf0e238a40cb529bca29d22209c28f41a85e105e
9999,9999,9999,9999,1921,2634,JC_Cookie_PLEBnet,,Only Tor,100k sats,1,0269d18d4adb5bd999fe7c8516b2d6b78ca854309ec996c4906bde9978f8a28457
9999,9999,9999,9999,2697,2634,Prufrock,,Only Tor,100k sats,0,032d35028960b98916ae4baa3d3f6c7af953b56cf15a8688610b3cf8473d6ce78d
9999,9999,9999,9999,1921,2634,PlanZ.BTC.2,,Only Tor,100k sats,1,03502d42dd74684738667523e2af90912b18cffbb3216473e60a62f5305a21d345
9999,9999,9999,9999,1921,2634,berblerln,,Only Tor,100k sats,1,0266a2ef8edaa94f2a387da122e3a81f2e75ea654434a49d05eb912f460de90ab2
9999,9999,9999,9999,1921,2634,03f013dcff48458c8dfd,,Only Tor,100k sats,1,03f013dcff48458c8dfddd7450b4f9b1bd65d44a7e8dd9ea748a23e6adae4d949d
9999,9999,9999,9999,1921,2634,Kobold777,,Only Tor,100k sats,1,039caf9bbf7b3c4e0ed61cd040d010294bd62c470589b0864f2e0b5659691e8055
9999,9999,9999,9999,1921,2634,nakamochi,,Only Tor,100k sats,1,03388ba4cff837b4230bbc607787d20caf6241b356c906905458f5a211120320e3
9999,9999,9999,9999,1921,2634,UNITEDCHIPMUNK-v23.08-modded,,Only Tor,100k sats,1,0334349fc61a738113e3114dfeaf6cbc84ad765ea66461cd9675087819954c4918
9999,9999,9999,9999,2697,2634,033490a668cfa54df602,,Only Tor,100k sats,0,033490a668cfa54df6029b663eae4376c0d2777a206786998eb38fb183d08ae323
9999,9999,9999,9999,2697,2634,satellite-api-mainnet,,Only Clearnet,100k sats,0,03f21fc2e8ab0540eeb74dd715b5b66638ec1cd392db00009b320b3ed8c409bd57
9999,9999,9999,9999,2697,2634,Christian_911,,Only Tor,100k sats,0,0337adb8d781f9df4d23d4a29823f46f324cfcc490ec6b678d03a9b64aafb6b6d9
9999,9999,9999,9999,1921,2634,trial-balloon,,Only Tor,100k sats,1,032b53fdaead913076cd526b507f4fc15b60589ff7fd90f0ce903a6298c78a0633
9999,9999,9999,9999,2697,2634,JZS,,Only Tor,100k sats,0,0236735c6685f13fac6cc0aac6b63fc525e3b5948975eade24257f5cf1f4ee52a2
9999,9999,9999,9999,1921,2634,eliluc,,Only Tor,100k sats,1,02bc490b930d682c9ff95e9f8f29a80d651afb173f9557576e03c1dc2ccdf7ddba
9999,9999,9999,9999,1921,2634,022d296a1aef812641dc,,Only Tor,100k sats,1,022d296a1aef812641dcae037dfb9cb76149143e929f0955370a87e547a105e864
9999,9999,9999,9999,2697,2634,LightningNetwork,,Only Tor,100k sats,0,034e91e9e5ae7053f2c07fe90205bbd4a9cd85cedc908f83316607e2802921ccf3
9999,9999,9999,9999,1921,2634,eFLOW,,Only Tor,100k sats,1,03ae370850076961390fd756e7495370d131efa8b3466a659e20c0277927e523aa
9999,9999,9999,9999,2697,2634,VOX,,Only Tor,100k sats,0,027390e3f364bd13aacc707c2e4bced66f21b3bebec46cde0ea0502c4cca0a907b
9999,9999,9999,9999,1921,2634,029dbcd876c2930a1ada,,Only Tor,100k sats,1,029dbcd876c2930a1ada7bef310d966d8a133866403a6a1171e7f7f5bfeefed956
9999,9999,9999,9999,1921,2634,mind-flow,,Only Tor,100k sats,1,02728b00430130c1239e5f2c4250ee6f0379d2bc0d743669fa53c6edd6c58ffc74
9999,9999,9999,9999,1921,2634,038ecb7ca4dfc44d5bad,,Only Tor,100k sats,1,038ecb7ca4dfc44d5bad17e2a5fe88df9272fc93c89797566b3d4dd5092f52d91e
9999,9999,9999,9999,1921,2634,nodl-lnd-s009-050,,Only Clearnet,100k sats,1,0342f837fc7f67f1cd294d7fe48bca5768e155f2138dcae3d632a16914a0b53f0d
9999,9999,9999,9999,2697,2634,LOUDMONKEY,,Only Tor,100k sats,0,03232194f7363aac5dfbbd632c572f27abcc3b6d8ba47eadf5be40097f447672a2
9999,9999,9999,9999,1921,2634,RaspiBlitz,,Only Tor,100k sats,1,025db5153f1cb1ce54ff40bdb538cebab90bb3406a956443af1248bf9283bb521c
9999,9999,9999,9999,2697,2634,0392ebb9d47fd9040dab,,Only Tor,100k sats,0,0392ebb9d47fd9040dab523bf2ea33edcf7307d9515dcb51ddf0887aff8140da48
9999,9999,9999,9999,1921,2634,JRN0DE,,Only Tor,100k sats,1,03a6e8c14ace455f0bb3ada357e0bedd2a1e79fd8688d5ea633f7bd28467a624e2
9999,9999,9999,9999,1921,2634,RaspberryTeaParty,,Only Tor,100k sats,1,023ff3deb026f4152976065320321aa1f2a17494576854eb174d5bdd189b631a6c
9999,9999,9999,9999,2697,2634,037e303e5dcf24e605aa,,Only Tor,100k sats,0,037e303e5dcf24e605aad6e27e49520fcd5e47fe1c8fb82d4d5acdf122d0d3bf1f
9999,9999,9999,9999,1921,2634,whitechapel,,Only Tor,100k sats,1,02ece0d6cb368ed5f6b379f26997c0b924431399b934dc8cf147f6dd7cf7741605
9999,9999,9999,9999,1921,2634,Stratech,,Only Tor,100k sats,1,036ccd0236d08ba487d6b2e05822f15dd50ddcf7d540b9354bf24a8af711a3be28
9999,9999,9999,9999,1921,2634,testlnauth-inside,,Only Tor,100k sats,1,02ed49f3c4452201c59fe6dbf8066fef349cf8e2fdd69a0ff304e3b076d99bbac1
9999,9999,9999,9999,1921,2634,020f8ea7997930a9a77d,,Only Tor,100k sats,1,020f8ea7997930a9a77d902e94e236ef645fe3c9ccd12d7c67f2c1e7e5035d55e2
9999,9999,9999,9999,1921,2634,Gra-Hegensberg,,Only Tor,100k sats,1,02d848cbe04b6341a5cd33ffef5396e43003c8bd8e380f8a336ee84b7c7133cfef
9999,9999,9999,9999,1921,2634,TCityLightning,,Only Tor,100k sats,1,024be528f37f9a10fea61b92e9d29da81e3327fd425648e9a6d56e7c05472d5ae1
9999,9999,9999,9999,1921,2634,nodl-lnd-s007-026,,Only Clearnet,100k sats,1,03cdffcbd703b67f6f0fb21501d7c39b48a2e544487d2caf5490efc21f63c182b1
9999,9999,9999,9999,1921,2634,02d6541ce3a6954e0d3d,,Only Tor,100k sats,1,02d6541ce3a6954e0d3dbe9c03afb9e046cdc7a9c8d0e07b1e4b1617776e3c7ff3
9999,9999,9999,9999,1921,2634,NestyLND 🔴🐼,,Only Tor,100k sats,1,036843d546b222604d8bc609c8c60f52f7098238cd7a93f9887988c94317f2ba5c
9999,9999,9999,9999,1921,2634,satearnblitz,,Only Tor,100k sats,1,024223efc1c11fb891d66797a20cf3f910aa70373225593c7e495dab64e66ffe9f
9999,9999,9999,9999,1921,2634,0241dc8c83c0b51f67d1,,Only Clearnet,100k sats,1,0241dc8c83c0b51f67d19ebb7a5c0d5cbfec594cbfef0ba8d600f34e79bb91ddff
9999,9999,9999,9999,1921,2634,036f2d6daf3e18081c1f,,Only Tor,100k sats,1,036f2d6daf3e18081c1f7abe77a00cf550bf0737f00a661d011ab352b0c151b4b4
9999,9999,9999,9999,1921,2634,bitlott,,Clearnet and Tor,100k sats,1,03e0b4bb27b9466ad58640805f7dcb370dc46998eca2f498ea2a66271e869f806d
9999,9999,9999,9999,1921,2634,0213240161ea46708846,,Only Tor,100k sats,1,0213240161ea467088465f8faf4027d3303e1edd33e1e104d1131a3dddb6deb0f3
9999,9999,9999,9999,1921,2634,testlnauth-outside,,Only Tor,100k sats,1,03da58aea1bbb5e82738e36d654db923f96993e1793a4a169e16e7cb66b7ed64dc
9999,9999,9999,9999,2697,2634,02111714c07b3dfa2e9d,,Only Tor,100k sats,0,02111714c07b3dfa2e9d34c598fd717dc276511a7bbd526bd880e8083ad6f8c05e
9999,9999,9999,9999,2697,2634,Beezy,,Only Tor,100k sats,0,02466ebef568d1cb84430ca695e1488928a64672cd891d2581638966f14d6ef78c
9999,9999,9999,9999,2697,2634,satoshis.place,,Only Clearnet,100k sats,0,024655b768ef40951b20053a5c4b951606d4d86085d51238f2c67c7dec29c792ca
9999,9999,9999,9999,1921,2634,nodl-s007,,Only Clearnet,100k sats,1,02dbd0003ee6a9b810ca99912b468ce15ca85cc4949ff2a2d1b2b347d50a89ef31
9999,9999,9999,9999,2697,2634,037b1626da49f3ba2720,,Only Tor,100k sats,0,037b1626da49f3ba27204b886918526e906201b875c1787d5123e21df630dd774d
9999,9999,9999,9999,2697,2634,02e65acec8d4244d7879,,Only Tor,100k sats,0,02e65acec8d4244d78792aba9c3005a8e22a2e8cd0589e5c144c9751eea6d44e3c
9999,9999,9999,9999,1921,2634,papilio-machaon,,Only Tor,100k sats,1,0293dca5f11650458d838171b72dbbad7304187acf5f5659215f8a6c95ce8217fa
9999,9999,9999,9999,2697,2634,Highlands,,Only Tor,100k sats,0,03724647a03d0e71c7d57a36ed13df1240856f2a7ed6fa37ca61a3f88623b66e83
9999,9999,9999,9999,1921,2634,03d4872bca4af5bb3d7a,,Only Tor,100k sats,1,03d4872bca4af5bb3d7aa47d1c43a6b6ff8a795a935f8e9797e8ed503d8ad6b4c9
9999,9999,9999,9999,1921,2634,LightningInTheAlps,,Only Tor,100k sats,1,03d4516c895c508502a5cc540bbeab426eec9e0b5f8f95505beeace6686327e49f
9999,9999,9999,9999,1921,2634,03de292d4e85ba32ac50,,Only Tor,100k sats,1,03de292d4e85ba32ac504ed0921e5c96cdcb11d87ac3c02ef4e5e4acd25c2d6ac6
9999,9999,9999,9999,1921,2634,02d57b80c4659be65a31,,Only Tor,100k sats,1,02d57b80c4659be65a3105396d8b5564a87117f8f06e1971cabedb8c918019c74b
9999,9999,9999,9999,2697,2634,Walden,,Only Tor,100k sats,0,02ed20596ef87669c9e47040de1d62a5915424b19d918334b6f5bc1be82ec41680
9999,9999,9999,9999,2697,2634,ZOEL.NETWORK,,Only Tor,100k sats,0,02983422dd5019ae9cccadd5d1626ea70d6af79a24ba45a3d21e0117662a53f2b6
9999,9999,9999,9999,1921,2634,nodl-bf2c3ed7c2ab9666c9a69bea,,Only Clearnet,100k sats,1,021d737cbaedb8d1f9145b1d306dac90a6a6c079b66fd5f5bb88a11496c1242106
9999,9999,9999,9999,1921,2634,MoonPrismPower,,Only Tor,100k sats,1,038324645c327219657ffc41824de8bf069938e93e8847dd21aba8b5ae193e40db
9999,9999,9999,9999,1921,2634,zippy-the-pinhead,,Only Tor,100k sats,1,03e2b8f741b13d0746816a2a609032e4da6729347835e574d9407b7dd183face65
9999,9999,9999,9999,1921,2634,hal9000,,Only Tor,100k sats,1,02faf37a361a047b567753706120d812c40bfd316bb50fbf15341b95d738c1cc21
9999,9999,9999,9999,1921,2634,knudix-mini,,Only Clearnet,100k sats,1,020deb273bd81cd6771ec3397403f2e74a3c22f8f4c052321c30e5c612cf538328
9999,9999,9999,9999,2697,2634,technocabin,,Only Tor,100k sats,0,02026c546d3cad18c9ae5a11c45789b95cec7d1cf1b6f4d396d945f768091f380f
9999,9999,9999,9999,1921,2634,nodl-cloud,,Only Clearnet,100k sats,1,02d51bd8283fd69fdf1a70745e6780669c71cde3c81df04db821ed6524a71b9139
9999,9999,9999,9999,1921,2634,stacksats,,Only Tor,100k sats,1,03640b3403b120a5fb94e175d3942256522268f1059952f1a1969614905e2dc169
9999,9999,9999,9999,2697,2634,FUCK ELON,,Only Tor,100k sats,0,03c75ddddd9d0c8b087fb8ac77199c2a132c78b011ccab893dc6a2735ac30b8179
9999,9999,9999,9999,2697,2681,03f4c33de2720b0433ba,,Only Tor,100k sats,0,03f4c33de2720b0433ba526373775ec56d039f48ab0b859d116a2e5aaef3346ba7
9999,9999,9999,9999,1921,2682,SaveNode,,Only Tor,100k sats,1,02e209cb5e668ae0042a7b08898c5b8ff46a08b6a717798cbb2fb975941b8d1b51
9999,9999,9999,9999,2697,2683,mynodebtc.com [myNode],,Only Clearnet,98k sats,0,02be20ab32c37241afd17b0cb6358a839566ca5d96e8fed34948da4c01245a34eb
9999,9999,9999,9999,2697,2683,GREENBEAM,,Clearnet and Tor,98k sats,0,023d280ae29f84dcfd289eb66b57227fea3a7bde97ec2869923d3c4d5c6a426028
9999,9999,9999,9999,2697,2685,BITZ1,,Only Clearnet,98k sats,0,0342dd8568081ae1bdd852c0d9440dd22e4bbc432391975e6a1e1f2688e3ca6fc1
9999,9999,9999,9999,1921,2686,GirthMavic,,Only Tor,91k sats,1,035f42b1c1cd8afe605f3fc1befc270844ec9885b7c53f713faa672869c25cb148
9999,9999,9999,9999,1921,2688,nodl [LND],,Only Tor,90k sats,1,033542afe48af586d8f92dfb436e8ac15f61060ed81e17799291ebce557aee23d6
9999,9999,9999,9999,1921,2688,0291ceb3e5fd6e60f737,,Only Tor,90k sats,1,0291ceb3e5fd6e60f737efeb916dcb29c060f44df2b97cf888858a6a56a356cd31
9999,9999,9999,9999,1921,2688,TCC,,Only Tor,90k sats,1,02a7ad4a99ac5f72ca8bb10f320beab966bcc8bc86fc2384bd17f238ac8a8a5441
1229,1207,1152,1160,1090,2690,RasbiBlitzFRA,,Only Tor,88k sats,2,0313b9d6b22e4d9cc22ade42be5411c3bc8f44ad4dd1704a8b287b016f9cd5e3ac
9999,9999,9999,9999,2697,2691,Grega's,,Only Tor,87k sats,0,0241e0f3e97edb6b3e80b5f1e779eba7808247af1a8c9324e592ef066e168ff833
9999,9999,9999,9999,1921,2692,alby-node,,Only Tor,85k sats,1,03105841b1bf5f0fb00de35eca66dc070b1a952b373e5c6f4ba0b28f65cedec5e4
9999,9999,9999,9999,2697,2693,HighHORSE,,Only Tor,81k sats,0,02b2900a6d56c3d0eb406243b6900d47649aa6ea71c2f33fd1974c508f603849e3
9999,9999,9999,9999,1921,2696,0378f84ea01c23a623fa,,Only Tor,80k sats,1,0378f84ea01c23a623fab05d743a932eb364cabe6dd4051853826ee0db095334f6
9999,9999,9999,9999,2697,2696,rbstuMhGoodpay,,Only Clearnet,80k sats,0,0387adcaa599a42f01c745ec4b130cf8ab8109d8b7ce5c7fbf722d8eb5bdccd92e
9999,9999,9999,9999,2697,2696,02ef8e70ec71d50b876c,,Only Tor,80k sats,0,02ef8e70ec71d50b876cc4cd82cb24f9c766a75e308c27c1d52e674c8c6276ad4f
9999,9999,9999,9999,1921,2696,McKiwi-Lightning-Node,,Only Tor,80k sats,1,023a372d418dc05373db5534d18f75561f1703abefca9b47e66a342ef119fc08d1
9999,9999,9999,9999,1921,2696,mbpnode,,Only Tor,80k sats,1,036a7b03a452f05ed5dd750b8505fe0c25325f58bbe31bac1340e1e5af8fcc7279
9999,9999,9999,9999,2697,2696,satoshiki 🌲,,Only Tor,80k sats,0,02fb16a8026d9eed619acc07babe441b092611076feaecff26260243ae1049d8bd
1229,1207,876,856,1090,2700,DN1,,Only Clearnet,77k sats,2,038cf2185f1154398e75814484f5285ae2b7279f7b14280f85e8225eba6329d940
9999,9999,9999,9999,2697,2702,GMadman,,Only Tor,75k sats,0,020689067df9f2542368a708a94e6f65b9c6055c4a615173e5a10e5193d780d11e
9999,9999,9999,9999,2697,2702,FlypMe,,Only Tor,75k sats,0,0399a312311ad4faea5a57e4983766dc8f44a04627bc1dd446cc479fc0a194fe84
9999,9999,9999,9999,2697,2702,Лимон🍋@wuerges.xyz,,Only Tor,75k sats,0,03936504c39828f66aa1c900f5e4299a0945106d63d04a27df7c1ef97d778554ab
9999,9999,9999,9999,2697,2704,mittNodeBit,,Only Tor,72k sats,0,02dcd4e23442d7107d583732761940df0504e789e4ed6dbb5b5cd84c6ae7c29ea9
9999,9999,9999,9999,2697,2705,Jekyll Island,,Only Tor,72k sats,0,02338b127b07c0dfb072110c3b81030c7e06f95dfc8d1ac71a7b93ce6810e4abb7
9999,9999,9999,9999,2697,2705,02bb9f58187359cd4481,,Only Tor,72k sats,0,02bb9f58187359cd44819900409c745f8e68cbe178caa1eeb15426e8ee24c081ed
9999,9999,9999,9999,1921,2708,02977d7cb87a0de73dba,,Only Tor,70k sats,1,02977d7cb87a0de73dba86cec35c9916bd5fa9253c1d087fb46eaa986885af2a78
9999,9999,9999,9999,1921,2708,⚡💰-AUTMINER-💰⚡,,Only Tor,70k sats,1,02f9c72ede8282e836d5ec731fce5c1bd892d0c0c2597ad6e48fbfa011a55782a1
1229,1207,869,963,1090,2708,0390404d49c48a2554ee,,Only Tor,70k sats,2,0390404d49c48a2554ee4166541886cfe497b307361490f4ef5ffe1a912f3b989f
9999,9999,9999,9999,2697,2710,LN-Haven,,Only Clearnet,69k sats,0,03ecb39d80deaf6a934bac97ba514ef9709560e765c6408fef3ae8f9bc2c9f5854
9999,9999,9999,9999,1921,2711,0256fb53da5bcc95dd7b,,Only Tor,65k sats,1,0256fb53da5bcc95dd7b46dc62d11e73b1b01d12a6c4a2ba5b370a9d0fe4600c06
9999,9999,9999,9999,2697,2712,nayuta-lightning-shop,,Only Tor,64k sats,0,02534730dc2e4e0502952a3cc881772a4256bb3901ddcef3158a1c6602f306590a
9999,9999,9999,9999,2697,2713,021eb7edeb69263b874b,,Only Tor,62k sats,0,021eb7edeb69263b874b2903b28f4ee1f24dc18e6cbc74e4869b78978faff14676
9999,9999,9999,9999,2697,2714,burrto,,Only Clearnet,62k sats,0,02760f859f9064e3b06c300e647d3ccafeea5a38295d029e7bf658de7fbf32ef30
9999,9999,9999,9999,1921,2717,025c9dc4df7dbd6b100b,,Only Tor,60k sats,1,025c9dc4df7dbd6b100bd4ee2544324ea3761c2cc78b44e90ae30887a313afe366
9999,9999,9999,9999,1921,2717,Beezy,,Only Tor,60k sats,1,0255a746e648181de938d66a31bfe873c7ce2b652a8978189770e19c4337bede53
1008,1207,1200,1210,774,2717,GXfullnode,,Only Tor,60k sats,3,0245f952a17ed0d99f0453322f604627015c1e316fad5b8acda331f648a80812ca
9999,9999,9999,9999,1921,2717,knödel,,Only Tor,60k sats,1,0362fecabf5b8aa72608bb8bd911c8dcc5df47b4743305e18429c66e775c259b98
9999,9999,9999,9999,1921,2717,RuediBlitz,,Only Tor,60k sats,1,028472cfcdd368081f30af9990a3e3cb1363aa990ac7e0a9fb13a1261e97d2da68
9999,9999,9999,9999,1921,2720,beastmode,,Only Tor,57k sats,1,03e8176fd1898e1353b84ca37b2b98f780d5f389eb148b4da9e47541aab8938a45
9999,9999,9999,9999,2697,2721,RideTheLightning1,,Only Tor,56k sats,0,0347c0682d4c85f9ceb84c45c37e0b517f75adf9f2130792712157daf084980f24
9999,9999,9999,9999,1921,2722,Lebowski,,Only Tor,55k sats,1,024abc0c65a872b7aa399c61e3b368c1c89aa9d7c58e4e7972c2aa00a1049a11ae
9999,9999,9999,9999,1921,2722,DonWiegaldo,,Only Tor,55k sats,1,034902d22cd6103fc02e04bb158ca02df7bd5ce7ccd4e6eeacff0095ba1a3a7fa5
9999,9999,9999,9999,1921,2724,rspbltz,,Only Tor,52k sats,1,02b3a0d1df18df7121681e994170e8d000c9afc212301249c0fc011f330e141a31
9999,9999,9999,9999,1921,2725,UTXASTIC,,Only Tor,52k sats,1,033a364862775e16d813b0dc41fe7c4434b86115e8464de7fab988d0d1e8cab47d
9999,9999,9999,9999,1921,2726,Firebird,,Only Tor,51k sats,1,02fec15b3df56e0b92f037d7c316df30216c8420683fc67e124aea588aea1bb705
9999,9999,9999,9999,1921,2737,devcryptchain,,Only Tor,50k sats,1,03556d40e96f29dbdeb49ef0fc63b59826431fb924d38e77b89313035785da5853
9999,9999,9999,9999,2697,2737,Pnode,,Only Tor,50k sats,0,024bd0783a1720b80b38e306d4966e27544fc5ddf8ea33cc18d4594e32b115bb15
9999,9999,9999,9999,2697,2737,Ciechom,,Only Tor,50k sats,0,033ef62a75784249b04117b5b596eea7a3d938d45f5e05b76ec371c88dc11cdd95
9999,9999,9999,9999,1921,2737,node.cryptoassets.co.za,,Only Clearnet,50k sats,1,03931ba51d358ed945f60d774a487cdbfcf22c93849af44ab1c84a957d3e6c73db
9999,9999,9999,9999,1921,2737,02dcad56eff2cad04e83,,Only Tor,50k sats,1,02dcad56eff2cad04e83192859e6567adcc45aa2ce4626dce130c1bb5da6cded0a
9999,9999,9999,9999,1921,2737,mpeezy,,Only Tor,50k sats,1,02d77aaf47c1a13a1d1990d34e1154015cdaf8141da03924ebf2a0c5aabf03caeb
9999,9999,9999,9999,1921,2737,0315b81fc327ea285213,,Only Tor,50k sats,1,0315b81fc327ea28521316f903dea7826d563891e8bf7ebed3a24e269d978376b2
9999,9999,9999,9999,2697,2737,cetus,,Only Clearnet,50k sats,0,02a00e8c2877df1b8ebe2833976f8562662c5addab483bc26400adee051b843958
9999,9999,9999,9999,1921,2737,astrapi,,Only Tor,50k sats,1,0317ebdcc7d79c71780509ce93055a8f4328467b74c8095db96340be49f213fdf4
9999,9999,9999,9999,1921,2737,026d692db4c19b1cad27,,Only Tor,50k sats,1,026d692db4c19b1cad27db4355057d82aee88b1d3babf87957318be0eda00bb054
9999,9999,9999,9999,2697,2737,Raspimartl,,Only Tor,50k sats,0,0208d8f0e3000f596324afe9fe7811fa5c94814eb7bb282ab608a8abc271e1a857
9999,9999,9999,9999,1921,2737,Last_Bastion,,Only Tor,50k sats,1,029d152d3f829e320112ec358c33bd350c2c25573c5c27c7ca31719bb683cb12f7
9999,9999,9999,9999,2697,2737,028742b6b8eb7f28890c,,Only Tor,50k sats,0,028742b6b8eb7f28890cb232b2d490f007baf9ced2af1519f61413ba0bdae32889
9999,9999,9999,9999,1921,2737,LIGHTNINGPENGUIN,,Only Tor,50k sats,1,0270a2c7bd0c56b14673256d1ff35da5bbf25ecf21c54056ba195f05f8e185a670
9999,9999,9999,9999,2697,2737,Stupid Bot Thailand,,Only Tor,50k sats,0,03acb45f93c4d10c1df39ce3a303dcdf2c7e963b671a74ae8d5423b6bc6ef58639
9999,9999,9999,9999,1921,2737,0209ce0e15ad2e225a7a,,Only Tor,50k sats,1,0209ce0e15ad2e225a7aaa77247519de5ca9ab4fe00aa61ce75cb61103a2684dd5
9999,9999,9999,9999,2697,2737,LCHODL,,Only Tor,50k sats,0,032c8f6aa26c5df17e45ac0e1d2202e3b684c97f6bd32be3eb77c59253b72e7681
9999,9999,9999,9999,1921,2737,Corse69,,Only Tor,50k sats,1,0220d71d6912bac2d139becf75affd6a93caea63e38e055b5331600191d0b7063d
9999,9999,9999,9999,1921,2737,BTCLIGHTNINGOFSKIWI,,Only Tor,50k sats,1,03e5c863e4890a78bdcb89a017dd6a10a5924aeaf7929b87fc85b189f21791e992
9999,9999,9999,9999,2697,2737,02cfbaa1b34686a2e28d,,Only Tor,50k sats,0,02cfbaa1b34686a2e28ddfdb62cb48a08cf9f8392e050283f7cbf399790880d431
9999,9999,9999,9999,1921,2737,LNBϟG [Hub-100],,Only Tor,50k sats,1,02805bceb32e6bf4968a61b2f3532ced46e18ef95c623b44cc31904339d32a5081
9999,9999,9999,9999,2697,2737,03f0ebf167bb4806145b,,Only Tor,50k sats,0,03f0ebf167bb4806145b134459233f5ecfd0523e015044e912aeb09d0499c76dea
9999,9999,9999,9999,1921,2749,Raspiblitz,,Only Tor,48k sats,1,035f82b8ff1f8805366cbe4d1ba20ef90c46fe31b17d5a677bc48a5c17e593b922
9999,9999,9999,9999,1921,2750,Extraterrestres,,Only Tor,45k sats,1,023eaaf03ea2829c9412f612c086fb10ea3cde22084dd714d101e85dd8cfdcd04e
9999,9999,9999,9999,1921,2751,⚡Jozzy⚡🍩,,Only Clearnet,44k sats,1,031bea0d812673900bb9249eab6dd98aebadd750e22f4f750142e05b0a113aebf0
9999,9999,9999,9999,1921,2752,Bitrequest,,Only Tor,43k sats,1,02b568dfb3cb52a0bde61b706f333a4eb4b77b0d38f0a9a591a338a05ae5130296
9999,9999,9999,9999,1921,2752,SidneyNode,,Only Tor,43k sats,1,03bcb84b5f3467ff40ae9e698118737493ee44d29d8870ce9c90bf8db871a66791
9999,9999,9999,9999,1921,2754,AELSTORM64,,Only Tor,41k sats,1,0307eabdbec7831e14e9335987722083a5b787493075fe71027d85bdf1fe9accc1
9999,9999,9999,9999,2697,2758,BitcoinBeachBR - Natal,,Clearnet and Tor,40k sats,0,03fc1ce3a7c5aac49ecf1a0c751b7074b0bd231d39f7874474ebb61d20231fdd3b
1008,1207,1200,1210,1090,2758,intothevoid,,Only Tor,40k sats,2,02c041ba7427dfead67452f06a7d475e9b8c812b17331b38415b24c869aa53ea72
9999,9999,9999,9999,1921,2758,02a6051d051366b4fd8d,,Only Tor,40k sats,1,02a6051d051366b4fd8d24bb8a2652105fe474201cf45ab382c9a67b8629678f1c
1008,378,854,914,1090,2758,baddelinho,,Only Tor,40k sats,2,0253e479aa2710e5b6d3fd6876debd87b61c54a481aec3ff831af1dd57efd68395
9999,9999,9999,9999,1921,2758,Axe,,Only Tor,40k sats,1,03f2da0ef077cb024ea5cf56bebd4a07c916225c96f52ba9d3a32f87e54bce8435
9999,9999,9999,9999,2697,2758,www.bitcoinwallet.delivery,,Only Tor,40k sats,0,03dc0a5671941633c6d08e9bfe52dc20f44b672a4064a87fb3912618179352541c
9999,9999,9999,9999,1921,2758,02066b4bfedd2249badf,,Only Tor,40k sats,1,02066b4bfedd2249badfcb63c1536cfdc8f281318742b549ed2189c007c868e041
9999,9999,9999,9999,1921,2758,032bad1844cbf14080a2,,Only Tor,40k sats,1,032bad1844cbf14080a204488e85f2f56517c6414f051d4ec047476b882d5fd9f1
9999,9999,9999,9999,1921,2763,ABC8,,Only Tor,37k sats,1,02b9eb4df1fdcff4e607894cd75e0b22da66d833826fefcbf19ed44eca5deb3d37
9999,9999,9999,9999,1921,2763,AEM,,Only Tor,37k sats,1,03a50b75c04376f5f6e7fffc1f03333cff26c1444e9c212e74e26edd0759385155
9999,9999,9999,9999,1921,2765,Rasperix,,Only Tor,35k sats,1,0385eb3f86e2a8d8fd1874719da4f3a40e4877808852063fe0011136c5d63bc133
9999,9999,9999,9999,1921,2766,03150869b9b1312fde4c,,Only Tor,34k sats,1,03150869b9b1312fde4c8795e8efacbce9de46980ead6c18db958453d42e1aba3c
9999,9999,9999,9999,1921,2766,02596b63ba16a992c8c9,,Only Tor,34k sats,1,02596b63ba16a992c8c9dd01e60dc44c556da9c5274514c41d0d7bba0e4ebce017
9999,9999,9999,9999,2697,2768,graph.lndexplorer.com,,Only Clearnet,33k sats,0,0354d8382003663d8d825954224f80dcbd740b5031c5a588277a20c75586d41053
734,230,1222,1244,1090,2769,Paradiso,,Only Tor,31k sats,2,037f58f4e1b9f9751808ee00cb03b505be539b3fc3a7bfc88a8f4065f7be1d1450
9999,9999,9999,9999,2697,2770,shop.blockchaindarwin.com,,Only Tor,31k sats,0,02ea01e2476f9c6c69f720e369aa302b43e5c101423d7a5dc9f0e5834d1b152fb7
9999,9999,9999,9999,1921,2773,Vodd,,Only Tor,30k sats,1,02828ee032de9f683887c09a084faad262c19ec82968f226e630caffd7700eb64c
